945	4.368
945.5	9.615
946	5.43
946.5	4.3
947	4.392
947.5	5.939
948	10.141
948.5	17.574
949	10.945
949.5	4.776
950	2.719
950.5	1.855
951	1.894
951.5	1.905
951.7	2
951.74	2.109
951.78	1.607
951.82	2.05
951.86	3.141
951.9	3.803
951.94	3.695
951.98	3.493
952	3.213
952.02	3.147
952.06	3.298
952.1	3.335
952.14	3.678
952.5	3.435
953	4.517
953.5	4.382
954	4.938
954.5	5.647
955	8.776
955.5	14.63
956	11.344
956.5	6.127
957	4.418
957.5	3.625
958	4.701
958.5	7.372
959	10.963
