x-axis,1,3
second,Volt,Volt
-48.25000E-03,-7.70101E-03,-10.39381931E+00
-48.20000E-03,-9.30905E-03,-10.29331680E+00
-48.15000E-03,-6.49498E-03,-10.09231177E+00
-48.10000E-03,-7.70101E-03,-10.19281428E+00
-48.05000E-03,-4.88694E-03,-10.09231177E+00
-48.00000E-03,-6.09297E-03,-10.19281428E+00
-47.95000E-03,-7.29900E-03,-9.69030172E+00
-47.90000E-03,-8.10302E-03,-9.89130674E+00
-47.85000E-03,-8.90704E-03,-10.49432182E+00
-47.80000E-03,-6.09297E-03,-10.09231177E+00
-47.75000E-03,-4.08292E-03,-10.09231177E+00
-47.70000E-03,-6.89699E-03,-10.09231177E+00
-47.65000E-03,-6.89699E-03,-9.79080423E+00
-47.60000E-03,-6.49498E-03,-10.09231177E+00
-47.55000E-03,-8.10302E-03,-9.69030172E+00
-47.50000E-03,-7.29900E-03,-9.69030172E+00
-47.45000E-03,-7.70101E-03,-9.79080423E+00
-47.40000E-03,-6.89699E-03,-9.69030172E+00
-47.35000E-03,-7.70101E-03,-9.69030172E+00
-47.30000E-03,-5.28895E-03,-9.79080423E+00
-47.25000E-03,-6.49498E-03,-9.79080423E+00
-47.20000E-03,-8.10302E-03,-9.38879418E+00
-47.15000E-03,-8.90704E-03,-9.69030172E+00
-47.10000E-03,-8.90704E-03,-9.69030172E+00
-47.05000E-03,-5.28895E-03,-9.28829166E+00
-47.00000E-03,-7.70101E-03,-9.38879418E+00
-46.95000E-03,-7.29900E-03,-9.28829166E+00
-46.90000E-03,-7.70101E-03,-9.28829166E+00
-46.85000E-03,-8.10302E-03,-9.38879418E+00
-46.80000E-03,-9.30905E-03,-9.28829166E+00
-46.75000E-03,-6.09297E-03,-9.08728664E+00
-46.70000E-03,-5.28895E-03,-9.18778915E+00
-46.65000E-03,-6.89699E-03,-8.78577910E+00
-46.60000E-03,-7.70101E-03,-9.48929669E+00
-46.55000E-03,-4.08292E-03,-8.68527658E+00
-46.50000E-03,-6.49498E-03,-8.78577910E+00
-46.45000E-03,-6.89699E-03,-9.18778915E+00
-46.40000E-03,-6.89699E-03,-8.98678412E+00
-46.35000E-03,-7.70101E-03,-9.28829166E+00
-46.30000E-03,-10.11307E-03,-9.08728664E+00
-46.25000E-03,-5.69096E-03,-8.78577910E+00
-46.20000E-03,-7.29900E-03,-8.48427156E+00
-46.15000E-03,-4.88694E-03,-8.88628161E+00
-46.10000E-03,-7.29900E-03,-8.78577910E+00
-46.05000E-03,-7.70101E-03,-8.88628161E+00
-46.00000E-03,-7.29900E-03,-8.78577910E+00
-45.95000E-03,-6.89699E-03,-8.48427156E+00
-45.90000E-03,-7.29900E-03,-9.08728664E+00
-45.85000E-03,-10.11307E-03,-8.78577910E+00
-45.80000E-03,-4.48493E-03,-8.08226150E+00
-45.75000E-03,-6.49498E-03,-8.48427156E+00
-45.70000E-03,-5.69096E-03,-8.38376904E+00
-45.65000E-03,-6.49498E-03,-8.48427156E+00
-45.60000E-03,-7.29900E-03,-8.58477407E+00
-45.55000E-03,-7.29900E-03,-8.18276402E+00
-45.50000E-03,-7.29900E-03,-8.18276402E+00
-45.45000E-03,-5.28895E-03,-8.18276402E+00
-45.40000E-03,-6.49498E-03,-8.38376904E+00
-45.35000E-03,-6.09297E-03,-8.18276402E+00
-45.30000E-03,-9.71106E-03,-8.08226150E+00
-45.25000E-03,-5.69096E-03,-8.08226150E+00
-45.20000E-03,-6.49498E-03,-8.18276402E+00
-45.15000E-03,-8.50503E-03,-7.88125648E+00
-45.10000E-03,-8.10302E-03,-8.08226150E+00
-45.05000E-03,-4.08292E-03,-7.78075396E+00
-45.00000E-03,-8.50503E-03,-8.08226150E+00
-44.95000E-03,-5.28895E-03,-7.98175899E+00
-44.90000E-03,-6.49498E-03,-8.08226150E+00
-44.85000E-03,-7.29900E-03,-7.68025145E+00
-44.80000E-03,-7.29900E-03,-7.57974894E+00
-44.75000E-03,-6.89699E-03,-7.68025145E+00
-44.70000E-03,-7.29900E-03,-7.68025145E+00
-44.65000E-03,-9.30905E-03,-7.27824140E+00
-44.60000E-03,-6.09297E-03,-7.47924642E+00
-44.55000E-03,-4.08292E-03,-7.27824140E+00
-44.50000E-03,-6.09297E-03,-7.27824140E+00
-44.45000E-03,-8.90704E-03,-7.37874391E+00
-44.40000E-03,-6.49498E-03,-7.27824140E+00
-44.35000E-03,-4.48493E-03,-7.27824140E+00
-44.30000E-03,-5.28895E-03,-7.37874391E+00
-44.25000E-03,-7.29900E-03,-7.27824140E+00
-44.20000E-03,-5.28895E-03,-7.27824140E+00
-44.15000E-03,-8.10302E-03,-7.37874391E+00
-44.10000E-03,-6.09297E-03,-6.87623134E+00
-44.05000E-03,-6.09297E-03,-6.87623134E+00
-44.00000E-03,-8.90704E-03,-7.07723637E+00
-43.95000E-03,-6.89699E-03,-7.17773888E+00
-43.90000E-03,-7.70101E-03,-7.17773888E+00
-43.85000E-03,-5.69096E-03,-7.17773888E+00
-43.80000E-03,-6.09297E-03,-7.17773888E+00
-43.75000E-03,-8.90704E-03,-6.77572883E+00
-43.70000E-03,-8.50503E-03,-6.87623134E+00
-43.65000E-03,-6.49498E-03,-6.87623134E+00
-43.60000E-03,-6.49498E-03,-6.77572883E+00
-43.55000E-03,-7.29900E-03,-6.87623134E+00
-43.50000E-03,-8.10302E-03,-6.77572883E+00
-43.45000E-03,-7.70101E-03,-6.77572883E+00
-43.40000E-03,-5.69096E-03,-6.47422129E+00
-43.35000E-03,-4.88694E-03,-6.37371878E+00
-43.30000E-03,-6.49498E-03,-6.77572883E+00
-43.25000E-03,-7.70101E-03,-6.07221124E+00
-43.20000E-03,-8.10302E-03,-6.47422129E+00
-43.15000E-03,-7.29900E-03,-6.47422129E+00
-43.10000E-03,-7.29900E-03,-6.27321626E+00
-43.05000E-03,-7.29900E-03,-6.17271375E+00
-43.00000E-03,-7.29900E-03,-6.07221124E+00
-42.95000E-03,-6.89699E-03,-6.47422129E+00
-42.90000E-03,-4.88694E-03,-5.87120621E+00
-42.85000E-03,-6.89699E-03,-5.77070370E+00
-42.80000E-03,-5.69096E-03,-6.27321626E+00
-42.75000E-03,-6.09297E-03,-5.77070370E+00
-42.70000E-03,-7.29900E-03,-5.67020118E+00
-42.65000E-03,-6.49498E-03,-5.97170872E+00
-42.60000E-03,-5.28895E-03,-6.07221124E+00
-42.55000E-03,-6.09297E-03,-6.07221124E+00
-42.50000E-03,-6.89699E-03,-5.77070370E+00
-42.45000E-03,-9.30905E-03,-5.67020118E+00
-42.40000E-03,-6.89699E-03,-5.87120621E+00
-42.35000E-03,-5.69096E-03,-5.67020118E+00
-42.30000E-03,-8.50503E-03,-5.67020118E+00
-42.25000E-03,-8.10302E-03,-5.67020118E+00
-42.20000E-03,-8.50503E-03,-6.27321626E+00
-42.15000E-03,-7.29900E-03,-5.56969867E+00
-42.10000E-03,-7.70101E-03,-5.56969867E+00
-42.05000E-03,-4.08292E-03,-5.77070370E+00
-42.00000E-03,-6.09297E-03,-5.67020118E+00
-41.95000E-03,-6.09297E-03,-5.56969867E+00
-41.90000E-03,-8.10302E-03,-5.26819113E+00
-41.85000E-03,-9.30905E-03,-5.26819113E+00
-41.80000E-03,-8.50503E-03,-5.46919616E+00
-41.75000E-03,-6.89699E-03,-5.16768862E+00
-41.70000E-03,-7.70101E-03,-5.36869364E+00
-41.65000E-03,-8.50503E-03,-5.26819113E+00
-41.60000E-03,-7.70101E-03,-5.16768862E+00
-41.55000E-03,-7.70101E-03,-4.96668359E+00
-41.50000E-03,-7.70101E-03,-5.46919616E+00
-41.45000E-03,-5.69096E-03,-5.16768862E+00
-41.40000E-03,-6.49498E-03,-4.66517605E+00
-41.35000E-03,-6.09297E-03,-4.76567856E+00
-41.30000E-03,-6.89699E-03,-5.06718610E+00
-41.25000E-03,-7.29900E-03,-5.16768862E+00
-41.20000E-03,-10.11307E-03,-4.86618108E+00
-41.15000E-03,-8.10302E-03,-4.36366851E+00
-41.10000E-03,-9.71106E-03,-4.66517605E+00
-41.05000E-03,-7.70101E-03,-4.56467354E+00
-41.00000E-03,-7.70101E-03,-4.06216097E+00
-40.95000E-03,-8.90704E-03,-4.46417102E+00
-40.90000E-03,-4.08292E-03,-4.16266348E+00
-40.85000E-03,-9.30905E-03,-4.76567856E+00
-40.80000E-03,-5.69096E-03,-4.36366851E+00
-40.75000E-03,-6.49498E-03,-4.26316600E+00
-40.70000E-03,-4.88694E-03,-4.46417102E+00
-40.65000E-03,-5.28895E-03,-4.46417102E+00
-40.60000E-03,-7.29900E-03,-4.16266348E+00
-40.55000E-03,-7.70101E-03,-4.36366851E+00
-40.50000E-03,-8.10302E-03,-4.06216097E+00
-40.45000E-03,-5.69096E-03,-4.36366851E+00
-40.40000E-03,-7.70101E-03,-4.16266348E+00
-40.35000E-03,-6.09297E-03,-4.06216097E+00
-40.30000E-03,-8.90704E-03,-3.76065343E+00
-40.25000E-03,-8.10302E-03,-4.06216097E+00
-40.20000E-03,-6.89699E-03,-3.76065343E+00
-40.15000E-03,-10.51508E-03,-4.36366851E+00
-40.10000E-03,-8.10302E-03,-4.06216097E+00
-40.05000E-03,-8.10302E-03,-3.66015092E+00
-40.00000E-03,-7.29900E-03,-4.06216097E+00
-39.95000E-03,-5.69096E-03,-3.96165846E+00
-39.90000E-03,-9.30905E-03,-3.96165846E+00
-39.85000E-03,-7.29900E-03,-3.66015092E+00
-39.80000E-03,-7.29900E-03,-3.76065343E+00
-39.75000E-03,-9.30905E-03,-3.55964840E+00
-39.70000E-03,-7.29900E-03,-3.86115594E+00
-39.65000E-03,-7.70101E-03,-3.55964840E+00
-39.60000E-03,-10.11307E-03,-3.66015092E+00
-39.55000E-03,-7.29900E-03,-3.35864338E+00
-39.50000E-03,-7.70101E-03,-3.25814086E+00
-39.45000E-03,-6.09297E-03,-3.25814086E+00
-39.40000E-03,-6.89699E-03,-3.55964840E+00
-39.35000E-03,-8.10302E-03,-3.35864338E+00
-39.30000E-03,-7.70101E-03,-3.25814086E+00
-39.25000E-03,-7.70101E-03,-2.95663332E+00
-39.20000E-03,-6.49498E-03,-3.25814086E+00
-39.15000E-03,-7.70101E-03,-2.95663332E+00
-39.10000E-03,-8.10302E-03,-3.15763835E+00
-39.05000E-03,-8.10302E-03,-2.95663332E+00
-39.00000E-03,-7.70101E-03,-3.15763835E+00
-38.95000E-03,-6.89699E-03,-3.15763835E+00
-38.90000E-03,-8.90704E-03,-3.25814086E+00
-38.85000E-03,-9.30905E-03,-2.85613081E+00
-38.80000E-03,-8.10302E-03,-2.65512578E+00
-38.75000E-03,-7.70101E-03,-2.55462327E+00
-38.70000E-03,-8.10302E-03,-2.75562830E+00
-38.65000E-03,-6.09297E-03,-2.55462327E+00
-38.60000E-03,-6.09297E-03,-2.55462327E+00
-38.55000E-03,-5.28895E-03,-2.75562830E+00
-38.50000E-03,-8.90704E-03,-2.75562830E+00
-38.45000E-03,-8.90704E-03,-2.45412076E+00
-38.40000E-03,-8.10302E-03,-2.85613081E+00
-38.35000E-03,-8.90704E-03,-2.75562830E+00
-38.30000E-03,-9.30905E-03,-2.55462327E+00
-38.25000E-03,-9.30905E-03,-2.55462327E+00
-38.20000E-03,-7.70101E-03,-2.05211070E+00
-38.15000E-03,-6.49498E-03,-2.35361824E+00
-38.10000E-03,-4.48493E-03,-2.15261322E+00
-38.05000E-03,-7.29900E-03,-2.45412076E+00
-38.00000E-03,-7.29900E-03,-2.35361824E+00
-37.95000E-03,-10.11307E-03,-2.15261322E+00
-37.90000E-03,-4.08292E-03,-2.05211070E+00
-37.85000E-03,-5.28895E-03,-1.75060316E+00
-37.80000E-03,-7.29900E-03,-2.15261322E+00
-37.75000E-03,-7.29900E-03,-1.75060316E+00
-37.70000E-03,-8.10302E-03,-2.05211070E+00
-37.65000E-03,-8.90704E-03,-2.05211070E+00
-37.60000E-03,-8.50503E-03,-1.95160819E+00
-37.55000E-03,-8.50503E-03,-2.05211070E+00
-37.50000E-03,-7.29900E-03,-2.05211070E+00
-37.45000E-03,-8.50503E-03,-1.95160819E+00
-37.40000E-03,-7.29900E-03,-1.95160819E+00
-37.35000E-03,-7.70101E-03,-1.24809060E+00
-37.30000E-03,-8.50503E-03,-1.65010065E+00
-37.25000E-03,-8.10302E-03,-1.85110568E+00
-37.20000E-03,-7.70101E-03,-1.65010065E+00
-37.15000E-03,-7.70101E-03,-1.44909562E+00
-37.10000E-03,-6.89699E-03,-1.34859311E+00
-37.05000E-03,-8.10302E-03,-1.65010065E+00
-37.00000E-03,-10.11307E-03,-1.24809060E+00
-36.95000E-03,-8.10302E-03,-1.24809060E+00
-36.90000E-03,-8.10302E-03,-1.24809060E+00
-36.85000E-03,-9.30905E-03,-1.24809060E+00
-36.80000E-03,-7.29900E-03,-1.14758808E+00
-36.75000E-03,-4.88694E-03,-1.24809060E+00
-36.70000E-03,-9.71106E-03,-1.24809060E+00
-36.65000E-03,-6.89699E-03,-1.24809060E+00
-36.60000E-03,-6.49498E-03,-1.54959814E+00
-36.55000E-03,-9.30905E-03,-1.34859311E+00
-36.50000E-03,-9.30905E-03,-1.24809060E+00
-36.45000E-03,-6.49498E-03,-1.24809060E+00
-36.40000E-03,-7.70101E-03,-846.08054E-03
-36.35000E-03,-6.49498E-03,-645.07551E-03
-36.30000E-03,-6.09297E-03,-544.57300E-03
-36.25000E-03,-7.70101E-03,-846.08054E-03
-36.20000E-03,-8.50503E-03,-846.08054E-03
-36.15000E-03,-7.29900E-03,-946.58305E-03
-36.10000E-03,-4.88694E-03,-444.07049E-03
-36.05000E-03,-7.70101E-03,-444.07049E-03
-36.00000E-03,-9.71106E-03,-745.57803E-03
-35.95000E-03,-7.29900E-03,-846.08054E-03
-35.90000E-03,-10.11307E-03,-846.08054E-03
-35.85000E-03,-4.08292E-03,-846.08054E-03
-35.80000E-03,-6.49498E-03,-444.07049E-03
-35.75000E-03,-6.09297E-03,-343.56797E-03
-35.70000E-03,-6.89699E-03,-444.07049E-03
-35.65000E-03,-7.70101E-03,-444.07049E-03
-35.60000E-03,-7.70101E-03,-444.07049E-03
-35.55000E-03,-8.10302E-03,-42.06043E-03
-35.50000E-03,-5.28895E-03,-42.06043E-03
-35.45000E-03,-6.89699E-03,-343.56797E-03
-35.40000E-03,-6.49498E-03,-142.56295E-03
-35.35000E-03,-4.88694E-03,-243.06546E-03
-35.30000E-03,-6.09297E-03,-444.07049E-03
-35.25000E-03,-3.68091E-03,-343.56797E-03
-35.20000E-03,-6.49498E-03,+259.44711E-03
-35.15000E-03,-8.50503E-03,-243.06546E-03
-35.10000E-03,-4.88694E-03,-142.56295E-03
-35.05000E-03,-6.49498E-03,+58.44208E-03
-35.00000E-03,-7.70101E-03,+359.94962E-03
-34.95000E-03,-6.89699E-03,+259.44711E-03
-34.90000E-03,-6.49498E-03,+359.94962E-03
-34.85000E-03,-8.90704E-03,+58.44208E-03
-34.80000E-03,-4.88694E-03,+359.94962E-03
-34.75000E-03,-5.28895E-03,+460.45213E-03
-34.70000E-03,-8.90704E-03,+58.44208E-03
-34.65000E-03,-5.28895E-03,+359.94962E-03
-34.60000E-03,-4.88694E-03,+460.45213E-03
-34.55000E-03,-6.89699E-03,+862.46219E-03
-34.50000E-03,-6.09297E-03,+460.45213E-03
-34.45000E-03,-7.70101E-03,+359.94962E-03
-34.40000E-03,-6.09297E-03,+460.45213E-03
-34.35000E-03,-5.28895E-03,+761.95967E-03
-34.30000E-03,-5.69096E-03,+460.45213E-03
-34.25000E-03,-6.09297E-03,+661.45716E-03
-34.20000E-03,-5.28895E-03,+761.95967E-03
-34.15000E-03,-5.69096E-03,+661.45716E-03
-34.10000E-03,-6.49498E-03,+761.95967E-03
-34.05000E-03,-6.89699E-03,+761.95967E-03
-34.00000E-03,-6.49498E-03,+1.06346721E+00
-33.95000E-03,-9.30905E-03,+661.45716E-03
-33.90000E-03,-4.88694E-03,+962.96470E-03
-33.85000E-03,-4.48493E-03,+862.46219E-03
-33.80000E-03,-5.69096E-03,+761.95967E-03
-33.75000E-03,-4.48493E-03,+1.16396973E+00
-33.70000E-03,-4.48493E-03,+1.16396973E+00
-33.65000E-03,-4.88694E-03,+1.16396973E+00
-33.60000E-03,-5.28895E-03,+1.56597978E+00
-33.55000E-03,-3.27890E-03,+1.46547727E+00
-33.50000E-03,-4.08292E-03,+1.46547727E+00
-33.45000E-03,-5.69096E-03,+1.16396973E+00
-33.40000E-03,-4.48493E-03,+1.36497475E+00
-33.35000E-03,-3.68091E-03,+1.56597978E+00
-33.30000E-03,-3.27890E-03,+1.26447224E+00
-33.25000E-03,-3.27890E-03,+1.56597978E+00
-33.20000E-03,-2.87689E-03,+1.56597978E+00
-33.15000E-03,-4.48493E-03,+1.36497475E+00
-33.10000E-03,-4.08292E-03,+1.86748732E+00
-33.05000E-03,-3.27890E-03,+1.56597978E+00
-33.00000E-03,-2.87689E-03,+1.56597978E+00
-32.95000E-03,-2.47488E-03,+1.86748732E+00
-32.90000E-03,-2.47488E-03,+1.66648229E+00
-32.85000E-03,-1.67086E-03,+1.86748732E+00
-32.80000E-03,-4.08292E-03,+1.86748732E+00
-32.75000E-03,-4.48493E-03,+1.96798983E+00
-32.70000E-03,-2.07287E-03,+1.76698481E+00
-32.65000E-03,-2.07287E-03,+2.26949737E+00
-32.60000E-03,+741.21E-06,+2.36999989E+00
-32.55000E-03,-2.47488E-03,+1.96798983E+00
-32.50000E-03,-3.27890E-03,+2.26949737E+00
-32.45000E-03,+741.21E-06,+2.06849235E+00
-32.40000E-03,-866.84E-06,+1.86748732E+00
-32.35000E-03,+1.94724E-03,+2.16899486E+00
-32.30000E-03,+1.94724E-03,+2.06849235E+00
-32.25000E-03,+741.21E-06,+2.36999989E+00
-32.20000E-03,-1.26885E-03,+2.47050240E+00
-32.15000E-03,+3.95729E-03,+2.36999989E+00
-32.10000E-03,-62.81E-06,+2.26949737E+00
-32.05000E-03,+741.21E-06,+2.16899486E+00
-32.00000E-03,+1.94724E-03,+2.36999989E+00
-31.95000E-03,+2.34925E-03,+3.07351748E+00
-31.90000E-03,+2.34925E-03,+2.36999989E+00
-31.85000E-03,+1.14322E-03,+2.57100491E+00
-31.80000E-03,+5.96734E-03,+2.47050240E+00
-31.75000E-03,+1.54523E-03,+2.77200994E+00
-31.70000E-03,+2.34925E-03,+2.87251245E+00
-31.65000E-03,+1.94724E-03,+3.17401999E+00
-31.60000E-03,+4.76131E-03,+2.77200994E+00
-31.55000E-03,+3.55528E-03,+2.77200994E+00
-31.50000E-03,+3.95729E-03,+3.27452251E+00
-31.45000E-03,+5.96734E-03,+3.17401999E+00
-31.40000E-03,+4.76131E-03,+3.07351748E+00
-31.35000E-03,+6.77136E-03,+2.97301497E+00
-31.30000E-03,+4.35930E-03,+2.77200994E+00
-31.25000E-03,+5.16332E-03,+3.17401999E+00
-31.20000E-03,+6.77136E-03,+3.07351748E+00
-31.15000E-03,+10.79146E-03,+3.17401999E+00
-31.10000E-03,+9.18342E-03,+3.17401999E+00
-31.05000E-03,+10.38945E-03,+3.37502502E+00
-31.00000E-03,+7.97739E-03,+3.27452251E+00
-30.95000E-03,+8.37940E-03,+3.27452251E+00
-30.90000E-03,+8.78141E-03,+3.17401999E+00
-30.85000E-03,+10.79146E-03,+3.27452251E+00
-30.80000E-03,+12.39950E-03,+3.57603005E+00
-30.75000E-03,+10.79146E-03,+3.57603005E+00
-30.70000E-03,+12.80151E-03,+3.57603005E+00
-30.65000E-03,+11.59548E-03,+3.57603005E+00
-30.60000E-03,+16.01759E-03,+3.57603005E+00
-30.55000E-03,+14.81156E-03,+3.77703507E+00
-30.50000E-03,+14.81156E-03,+3.87753759E+00
-30.45000E-03,+18.02764E-03,+3.57603005E+00
-30.40000E-03,+17.22362E-03,+3.67653256E+00
-30.35000E-03,+21.24372E-03,+3.97804010E+00
-30.30000E-03,+18.42965E-03,+3.87753759E+00
-30.25000E-03,+20.84171E-03,+3.57603005E+00
-30.20000E-03,+23.65578E-03,+3.97804010E+00
-30.15000E-03,+23.25377E-03,+3.97804010E+00
-30.10000E-03,+25.26382E-03,+4.58105518E+00
-30.05000E-03,+26.46985E-03,+4.27954764E+00
-30.00000E-03,+26.87186E-03,+3.97804010E+00
-29.95000E-03,+29.28392E-03,+4.17904513E+00
-29.90000E-03,+31.29397E-03,+3.97804010E+00
-29.85000E-03,+30.89196E-03,+4.38005015E+00
-29.80000E-03,+31.29397E-03,+4.48055267E+00
-29.75000E-03,+34.91206E-03,+4.68155769E+00
-29.70000E-03,+36.11809E-03,+4.68155769E+00
-29.65000E-03,+37.32412E-03,+4.27954764E+00
-29.60000E-03,+42.14824E-03,+4.48055267E+00
-29.55000E-03,+41.34422E-03,+4.68155769E+00
-29.50000E-03,+42.14824E-03,+4.78206021E+00
-29.45000E-03,+43.75628E-03,+4.48055267E+00
-29.40000E-03,+44.96231E-03,+4.68155769E+00
-29.35000E-03,+46.57035E-03,+4.78206021E+00
-29.30000E-03,+44.15829E-03,+4.68155769E+00
-29.25000E-03,+46.97236E-03,+4.38005015E+00
-29.20000E-03,+46.97236E-03,+4.48055267E+00
-29.15000E-03,+44.56030E-03,+4.68155769E+00
-29.10000E-03,+45.36432E-03,+4.48055267E+00
-29.05000E-03,+43.35427E-03,+4.58105518E+00
-29.00000E-03,+46.16834E-03,+5.18407026E+00
-28.95000E-03,+40.54020E-03,+4.78206021E+00
-28.90000E-03,+41.34422E-03,+4.88256272E+00
-28.85000E-03,+33.70603E-03,+4.88256272E+00
-28.80000E-03,+34.91206E-03,+4.88256272E+00
-28.75000E-03,+32.50000E-03,+5.08356775E+00
-28.70000E-03,+32.09799E-03,+5.18407026E+00
-28.65000E-03,+26.87186E-03,+4.88256272E+00
-28.60000E-03,+23.65578E-03,+5.18407026E+00
-28.55000E-03,+21.64573E-03,+5.08356775E+00
-28.50000E-03,+18.42965E-03,+5.48557780E+00
-28.45000E-03,+16.41960E-03,+5.18407026E+00
-28.40000E-03,+16.41960E-03,+5.58608031E+00
-28.35000E-03,+13.20352E-03,+5.18407026E+00
-28.30000E-03,+7.57538E-03,+5.28457277E+00
-28.25000E-03,+5.56533E-03,+5.48557780E+00
-28.20000E-03,+5.56533E-03,+5.58608031E+00
-28.15000E-03,+6.36935E-03,+5.58608031E+00
-28.10000E-03,+4.35930E-03,+5.28457277E+00
-28.05000E-03,+2.34925E-03,+5.58608031E+00
-28.00000E-03,+1.94724E-03,+5.58608031E+00
-27.95000E-03,-62.81E-06,+5.28457277E+00
-27.90000E-03,-2.47488E-03,+5.98809037E+00
-27.85000E-03,-464.82E-06,+5.58608031E+00
-27.80000E-03,-1.67086E-03,+5.68658283E+00
-27.75000E-03,+741.21E-06,+6.08859288E+00
-27.70000E-03,-2.87689E-03,+6.08859288E+00
-27.65000E-03,-2.47488E-03,+5.78708534E+00
-27.60000E-03,-5.69096E-03,+5.88758785E+00
-27.55000E-03,-4.88694E-03,+5.98809037E+00
-27.50000E-03,-4.08292E-03,+5.98809037E+00
-27.45000E-03,-3.68091E-03,+5.98809037E+00
-27.40000E-03,-3.27890E-03,+6.08859288E+00
-27.35000E-03,-4.88694E-03,+6.28959791E+00
-27.30000E-03,-3.68091E-03,+6.18909539E+00
-27.25000E-03,-6.49498E-03,+6.49060293E+00
-27.20000E-03,-3.68091E-03,+6.69160796E+00
-27.15000E-03,-7.29900E-03,+6.28959791E+00
-27.10000E-03,-4.48493E-03,+6.39010042E+00
-27.05000E-03,-5.28895E-03,+6.89261299E+00
-27.00000E-03,-4.88694E-03,+6.49060293E+00
-26.95000E-03,-5.28895E-03,+6.49060293E+00
-26.90000E-03,-7.29900E-03,+6.18909539E+00
-26.85000E-03,-6.89699E-03,+6.39010042E+00
-26.80000E-03,-6.09297E-03,+6.69160796E+00
-26.75000E-03,-7.29900E-03,+6.49060293E+00
-26.70000E-03,-7.29900E-03,+6.69160796E+00
-26.65000E-03,-4.88694E-03,+7.19412053E+00
-26.60000E-03,-7.70101E-03,+7.09361801E+00
-26.55000E-03,-7.29900E-03,+6.99311550E+00
-26.50000E-03,-8.90704E-03,+7.09361801E+00
-26.45000E-03,-7.70101E-03,+6.79211047E+00
-26.40000E-03,-8.10302E-03,+6.89261299E+00
-26.35000E-03,-4.88694E-03,+7.09361801E+00
-26.30000E-03,-5.69096E-03,+7.19412053E+00
-26.25000E-03,-5.28895E-03,+7.09361801E+00
-26.20000E-03,-7.70101E-03,+6.89261299E+00
-26.15000E-03,-6.09297E-03,+6.89261299E+00
-26.10000E-03,-8.90704E-03,+7.19412053E+00
-26.05000E-03,-7.70101E-03,+7.19412053E+00
-26.00000E-03,-7.70101E-03,+7.59613058E+00
-25.95000E-03,-6.89699E-03,+7.19412053E+00
