940	17.256
940.05	8.803
940.1	8.457
940.15	8.93
940.2	8.497
940.25	9.413
940.3	9.996
940.35	10.535
940.4	12.76
940.45	13.599
940.5	13.614
940.55	17.962
940.6	18.372
940.65	21.67
940.7	26.095
940.75	28.549
940.8	33.347
940.85	35.815
940.9	35.286
940.95	40.011
941	33.461
941.05	32.053
941.1	28.969
941.15	24.707
941.2	21.595
941.25	18.806
941.3	15.935
941.35	14.83
941.4	11.86
941.45	12.262
941.5	10.447
941.55	9.53
941.6	9.521
941.65	8.534
941.7	8.31
941.75	8.228
941.8	7.518
941.85	8.89
941.9	8.153
941.95	8.519
942	10.184
942.05	9.698
942.1	10.875
942.15	13.409
942.2	13.06
942.25	16.707
942.3	16.653
942.35	20.119
942.4	24.576
942.45	25.417
942.5	31.142
942.55	36.217
942.6	34.284
942.65	39.552
942.7	34.37
942.75	31.93
942.8	25.955
942.85	23.945
942.9	21.934
942.95	17.724
943	16.169
