940	30.616
940.05	35.54
940.1	35.445
940.15	38.625
940.2	32.246
940.25	26.763
940.3	21.974
940.35	16.43
940.4	13.454
940.45	11.746
940.5	9.689
940.55	9.27
940.6	8.051
940.65	8.401
940.7	8.682
940.75	9.892
940.8	11.957
940.85	14.203
940.9	17.826
940.95	25.802
941	28.732
941.05	37.11
941.1	36.918
941.15	30.405
941.2	23.376
941.25	17.472
941.3	13.634
941.35	11.492
941.4	9.096
941.45	9.462
941.5	8.296
941.55	8.274
941.6	9.417
941.65	9.886
941.7	11.692
941.75	14.698
941.8	17.847
941.85	28.023
941.9	31.906
941.95	35.73
942	34.015
942.05	25.339
942.1	18.275
942.15	15.139
942.2	11.833
942.25	10.283
942.3	8.588
942.35	8.773
942.4	8.3
942.45	8.547
942.5	9.079
942.55	11.297
942.6	12.389
942.65	18.667
942.7	24.228
942.75	31.875
942.8	35.604
942.85	35.074
942.9	30.991
942.95	21.417
943	16.867
