940	39.74
940.05	39.473
940.1	36.858
940.15	40.934
940.2	37.583
940.25	39.185
940.3	40.41
940.35	38.483
940.4	39.879
940.45	39.133
940.5	37.73
940.55	40.696
940.6	36.156
940.65	40.051
940.7	39.918
940.75	37.657
940.8	39.731
940.85	37.925
940.9	36.228
940.95	40.346
941	36.997
941.05	39.858
941.1	37.977
941.15	37.339
941.2	39.375
941.25	36.707
941.3	36.491
941.35	39.646
941.4	35.896
941.45	40.112
941.5	37.66
941.55	36.244
941.6	37.814
941.65	36.796
941.7	37.839
941.75	38.646
941.8	35.516
941.85	40.037
941.9	36.365
941.95	36.816
942	37.97
942.05	35.813
942.1	37.205
942.15	39.351
942.2	36.987
942.25	39.321
942.3	35.474
942.35	37.869
942.4	37.948
942.45	36.458
942.5	39.858
942.55	38.564
942.6	36.096
942.65	39.846
942.7	36.496
942.75	38.78
942.8	37.858
942.85	38.246
942.9	40.418
942.95	37.261
943	37.67
