950.205	39.982
950.305	38.846
950.405	40.42
950.505	41.197
950.605	41.72
950.705	38.96
950.805	38.365
950.905	41.143
951.005	42.488
951.105	39.132
951.205	36.509
951.305	40.988
951.405	39.98
951.505	41.02
951.605	35.853
951.615	36.035
951.625	37.74
951.635	38.946
951.645	40.657
951.655	42.575
951.665	43.211
951.675	42.199
951.685	40.892
951.695	39.879
951.705	39.409
951.705	39.454
951.715	39.289
951.725	39.571
951.735	39.982
951.745	40.361
951.755	38.914
951.765	37.425
951.775	36.11
951.785	35.956
951.795	36.653
951.805	37.789
951.805	37.734
951.905	36.898
952.005	41.256
952.105	35.293
952.205	38.584
952.305	34.405
952.405	41.752
952.505	39.163
952.605	34.609
952.705	38.264
952.805	37.38
952.905	41.766
953.005	35.682
953.105	37.939
953.205	38.691
