948	27.446
948.2	26.275
948.4	26.187
948.6	28.765
948.8	27.991
949	26.874
949.2	25.241
949.4	25.994
949.6	26.617
949.8	27.17
950	28.861
950.2	26.881
950.4	28.807
950.6	26.237
950.8	27.716
951	26.795
951.2	26.077
951.4	27.582
951.6	23.636
951.8	27.946
952	25.122
952.2	28.573
952.4	26.188
952.6	24.582
952.8	25.601
953	23.465
953.2	26.563
953.4	25.184
953.6	27.286
953.8	26.834
954	27.057
954.2	24.94
954.4	26.824
954.6	24.187
954.8	26.837
955	23.832
