940	81.68
940.2	81.59
940.4	81.64
940.6	81.59
940.8	81.64
941	81.62
941.2	81.63
941.4	81.62
941.6	81.6
941.8	81.59
942	81.62
942.2	81.63
942.4	81.65
942.6	81.68
942.8	81.59
943	81.66
943.2	81.64
943.4	81.68
943.6	81.62
943.8	81.67
944	81.58
944.2	81.64
944.4	81.64
944.6	81.64
944.8	81.63
945	81.62
945.2	81.66
945.4	81.64
945.6	81.65
945.8	81.58
946	81.65
946.2	81.62
946.4	81.64
946.6	81.64
946.8	81.64
947	81.64
947.2	81.65
947.4	81.66
947.6	81.6
947.8	81.68
948	81.66
948.2	81.63
948.4	81.68
948.6	81.66
948.8	81.73
949	81.71
949.2	81.73
949.4	81.64
949.6	81.65
949.8	81.72
950	81.65
