930	17.241
930.5	17.226
931	17.175
931.5	17.221
932	17.205
932.5	17.181
933	17.225
933.5	17.214
934	17.201
934.5	17.208
935	17.22
935.5	17.197
936	17.182
936.5	17.215
937	17.214
937.5	17.192
938	17.199
938.5	17.218
939	17.206
939.5	17.186
940	17.178
940.5	17.203
941	17.209
941.5	17.193
942	17.173
942.5	17.167
943	17.176
943.5	17.191
944	17.181
944.5	17.182
945	17.162
945.5	17.152
946	17.159
946.5	17.158
947	17.166
947.5	17.172
948	17.158
948.5	17.166
949	17.162
949.5	17.151
950	17.154
