910	22.867
910.5	14.857
911	12.021
911.5	14.094
912	11.824
912.5	12.019
913	12.169
913.5	13.557
914	11.13
914.5	14.542
915	12.051
915.5	12.847
916	13.312
916.5	13.448
917	13.132
917.5	15.421
918	12.539
918.5	16.191
919	12.344
919.5	16.051
920	13.531
920.5	15.412
921	14.31
921.5	14.344
922	15.678
922.5	14.365
923	15.872
923.5	13.954
924	15.431
924.5	14.872
925	14.783
925.5	16.129
926	13.684
926.5	16.956
927	13.423
927.5	16.549
928	14.825
928.5	14.684
929	16.913
929.5	14.084
930	17.54
930.5	16.633
931	15.284
931.5	17.337
932	15.21
932.5	15.586
933	17.131
933.5	17.082
934	17.384
934.5	18.511
935	19.619
935.5	17.674
936	17.452
936.5	20.376
937	19.606
937.5	20.117
938	21.672
938.5	22.993
939	22.043
939.5	19.73
940	20.484
940.5	23.447
941	24.579
941.5	24.121
942	22.12
942.5	21.53
943	22.687
943.5	23.881
944	23.649
944.5	23.941
945	21.524
945.5	21.071
946	21.291
946.5	22.128
947	23.412
947.5	22.091
948	21.043
948.5	21.533
949	20.581
949.5	20.718
950	19.883
