930	0.00106
930.5	0.02188
931	0.01012
931.5	0.01802
932	0.00484
932.5	0.00774
933	0.02624
933.5	0.02047
934	0.02425
934.5	0.06513
935	0.16591
935.5	0.21659
936	0.33813
936.5	0.38313
937	0.2993
937.5	0.15072
938	0.05539
938.5	0.02669
939	0.01884
939.5	0.02158
940	0.02734
940.5	0.02878
941	0.02357
941.5	0.02113
942	0.02172
942.5	0.03165
943	0.05143
943.5	0.09332
944	0.12242
944.5	0.06871
945	0.02637
945.5	0.00892
946	0.0016
946.5	0.00021
947	-0.0015
947.5	-0.00217
948	-0.00194
948.5	-0.00156
949	-0.00096
949.5	-0.0018
950	-0.00245
