935	32.323
935.05	35.093
935.1	37.984
935.15	32.516
935.2	34.2
935.25	36.01
935.3	32.023
935.35	36.049
935.4	36.708
935.45	34.506
935.5	36.494
935.55	34.933
935.6	35.597
935.65	32.926
935.7	33.453
935.75	38.471
935.8	37.719
935.85	34.577
935.9	38.322
935.95	35.203
936	34.248
936.05	37.439
936.1	35.493
936.15	38.528
936.2	37.819
936.25	35.589
936.3	39.672
936.35	35.433
936.4	35.744
936.45	40.349
936.5	37.474
936.55	37.988
936.6	38.485
936.65	36.47
936.7	38.842
936.75	36.262
936.8	37.409
936.85	40.188
936.9	36.299
936.95	38.815
937	39.48
937.05	34.756
937.1	37.921
937.15	37.851
937.2	38.48
937.25	39.272
937.3	36.446
937.35	38.265
937.4	37.762
937.45	34.767
937.5	40.226
937.55	37.497
937.6	36.415
937.65	40.358
937.7	37.24
937.75	36.339
937.8	36.964
937.85	36.102
937.9	39.91
937.95	36.591
938	35.565
938.05	39.523
938.1	35.213
938.15	36.827
938.2	38.513
938.25	35.783
938.3	38.939
938.35	36.702
938.4	37.466
938.45	38.334
938.5	35.25
938.55	38.248
938.6	39.135
938.65	36.229
938.7	40.301
938.75	37.525
938.8	36.953
938.85	39.344
938.9	36.053
938.95	38.845
939	39.245
939.05	37.601
939.1	41.625
939.15	37.866
939.2	37.463
939.25	39.969
939.3	37.86
939.35	40.806
939.4	39.794
939.45	38.391
939.5	41.367
939.55	38.067
939.6	39.06
939.65	41.627
939.7	37.889
939.75	41.447
939.8	40.619
939.85	39.049
939.9	41.062
939.95	38.588
940	40.07
940.05	41.602
940.1	38.349
940.15	42.927
940.2	40.048
940.25	38.569
940.3	41.243
940.35	38.934
940.4	39.808
940.45	41.791
940.5	39.177
940.55	41.876
940.6	38.029
940.65	39.028
940.7	41.243
940.75	38.193
940.8	40.417
940.85	40.64
940.9	37.389
940.95	41.736
941	38.349
941.05	38.354
941.1	39.464
941.15	38.129
941.2	40.736
941.25	39.328
941.3	37.031
941.35	40.378
941.4	36.344
941.45	39.065
941.5	39.962
941.55	37.236
941.6	39.552
941.65	38.965
941.7	37.333
941.75	39.441
941.8	36.262
941.85	39.931
941.9	38.817
941.95	37.7
942	40.169
942.05	37.234
942.1	36.531
942.15	40.733
942.2	37.291
942.25	39.905
942.3	38.121
942.35	38.744
942.4	39.743
942.45	37.469
942.5	39.051
942.55	39.85
942.6	36.44
942.65	42.073
942.7	39.24
942.75	39.165
942.8	39.351
942.85	38.009
942.9	39.569
942.95	39.345
943	38.476
943.05	39.255
943.1	37.665
943.15	40.196
943.2	39.785
943.25	38.018
943.3	40.226
943.35	40.06
943.4	39.969
943.45	41.604
943.5	37.395
943.55	40.565
943.6	38.933
943.65	38.658
943.7	41.43
943.75	38.737
943.8	39.9
943.85	40.312
943.9	36.47
943.95	40.296
944	37.152
944.05	38.538
944.1	40.227
944.15	37.86
944.2	39.394
944.25	37.507
944.3	35.39
944.35	39.701
944.4	36.02
944.45	37.856
944.5	40.354
944.55	36.248
944.6	37.941
944.65	35.912
944.7	37.214
944.75	37.847
944.8	36.056
944.85	39.645
944.9	36.785
944.95	33.974
945	39.292
