935	40.591
935.05	40.437
935.1	43.823
935.15	37.321
935.2	39.122
935.25	41.518
935.3	38.192
935.35	41.989
935.4	41.773
935.45	39.629
935.5	42.188
935.55	39.234
935.6	40.627
935.65	38.134
935.7	38.954
935.75	44.1
935.8	43.192
935.85	39.378
935.9	43.319
935.95	39.977
936	39.891
936.05	43.027
936.1	40.371
936.15	43.999
936.2	43.259
936.25	39.948
936.3	44.866
936.35	40.595
936.4	41.517
936.45	45.959
936.5	42.693
936.55	43.656
936.6	43.74
936.65	41.165
936.7	44.754
936.75	41.564
936.8	42.762
936.85	46.146
936.9	42.086
936.95	43.845
937	44.274
937.05	40.361
937.1	44.424
937.15	43.023
937.2	44.043
937.25	45.511
937.3	41.691
937.35	43.67
937.4	44.022
937.45	40.11
937.5	45.875
937.55	43.575
937.6	43.155
937.65	45.726
937.7	42.14
937.75	42.591
937.8	43.32
937.85	41.236
937.9	46.517
937.95	42.64
938	40.549
938.05	45.459
938.1	41.591
938.15	42.543
938.2	43.695
938.25	41.91
938.3	46.102
938.35	41.574
938.4	42.806
938.45	44.578
938.5	40.831
938.55	44.084
938.6	45.734
938.65	41.947
938.7	46.018
938.75	43.294
938.8	43.575
938.85	44.98
938.9	40.969
938.95	45.194
939	45.94
939.05	42.939
939.1	47.83
939.15	43.8
939.2	43.35
939.25	45.837
939.3	44.176
939.35	47.254
939.4	45.785
939.45	44.121
939.5	48.372
939.55	43.61
939.6	44.925
939.65	48.132
939.7	44.555
939.75	47.81
939.8	46.786
939.85	45.398
939.9	48.12
939.95	44.38
940	46.782
940.05	48.6
940.1	44.826
940.15	49.749
940.2	47.24
940.25	45.111
940.3	47.847
940.35	45.528
940.4	47.85
940.45	48.765
940.5	45.401
940.55	49.622
940.6	45.618
940.65	45.721
940.7	48.661
940.75	45.578
940.8	47.934
940.85	47.882
940.9	45.352
940.95	49.904
941	44.795
941.05	45.739
941.1	48.428
941.15	45.4
941.2	48.122
941.25	47.24
941.3	45.207
941.35	47.967
941.4	43.882
941.45	47.438
941.5	47.505
941.55	44.418
941.6	49.101
941.65	47.206
941.7	44.229
941.75	47.399
941.8	44.893
941.85	48.252
941.9	46.41
941.95	45.914
942	49.011
942.05	44.653
942.1	44.81
942.15	49.61
942.2	44.641
942.25	47.959
942.3	47.15
942.35	47.282
942.4	47.767
942.45	45.357
942.5	48.276
942.55	48.375
942.6	44.121
942.65	51.378
942.7	47.986
942.75	47.506
942.8	48.212
942.85	46.623
942.9	48.156
942.95	47.567
943	47.523
943.05	48.436
943.1	45.968
943.15	49.171
943.2	49.218
943.25	47.066
943.3	49.169
943.35	49.384
943.4	49.846
943.45	51.443
943.5	46.087
943.55	50.504
943.6	48.482
943.65	47.885
943.7	51.651
943.75	48.986
943.8	49.759
943.85	49.782
943.9	46.169
943.95	51.515
944	46.023
944.05	48.14
944.1	51.191
944.15	48.301
944.2	49.379
944.25	47.818
944.3	45.095
944.35	49.843
944.4	45.825
944.45	49.588
944.5	51.014
944.55	45.515
944.6	49.02
944.65	47.104
944.7	47.283
944.75	48.123
944.8	46.83
944.85	51.346
944.9	46.979
944.95	44.653
945	51.025
