935	47.399
935.2	40.515
935.4	40.614
935.6	41.959
935.8	42.185
936	40.477
936.2	43.126
936.4	41.089
936.6	44.484
936.8	41.493
937	45.854
937.2	42.599
937.4	45.488
937.6	41.994
937.8	44.108
938	40.349
938.2	43.752
938.4	43.308
938.6	44.858
938.8	44.56
939	44.794
939.2	44.233
939.4	44.828
939.6	45.549
939.8	46.848
940	46.572
940.2	47.916
940.4	47.128
940.6	46.876
940.8	46.914
941	45.873
941.2	47.329
941.4	44.667
941.6	48.83
941.8	45.033
942	49.358
942.2	43.951
942.4	48.639
942.6	43.399
942.8	49.274
943	46.75
943.2	50.166
943.4	49.173
943.6	48.814
943.8	49.741
944	45.537
944.2	49.931
944.4	44.822
944.6	49.855
944.8	45.864
945	51.959
945.2	47.887
945.4	49.107
945.6	45.908
945.8	46.199
946	48.617
946.2	47.07
946.4	51.954
946.6	47.242
946.8	52.21
947	46.812
947.2	50.025
947.4	47.343
947.6	46.345
947.8	47.274
948	42.724
