935	0.0031
935.5	-0.0047
936	0.0037
936.5	0.0134
937	0.0208
937.5	0.0359
938	0.0564
938.5	0.0878
939	0.1082
939.5	0.1399
940	0.1679
940.5	0.1693
941	0.1386
941.5	0.0975
942	0.0705
942.5	0.0545
943	0.0364
943.5	0.0272
944	0.0151
944.5	0.0093
945	0.0048
945.5	0.0006
946	-0.001
946.5	-0.0018
947	-0.0019
947.5	-0.0024
948	-0.0033
948.5	-0.0055
949	-0.0063
949.5	-0.0007
950	0.0069
950.5	0.0096
951	0.0154
951.5	0.0254
952	0.0363
952.5	0.0515
953	0.0726
953.5	0.1134
954	0.1752
954.5	0.2647
955	0.1841
955.5	0.0833
956	0.16
956.5	0.1546
957	0.1336
