951.605	35.626
951.615	35.798
951.625	37.495
951.635	38.604
951.645	40.581
951.655	42.191
951.665	42.879
951.675	41.872
951.685	40.644
951.695	39.718
951.705	39.381
951.715	39.329
951.725	39.711
951.735	40.241
951.745	40.567
951.755	39.162
951.765	37.74
951.775	36.479
951.785	36.6
951.795	37.243
951.805	38.543
