945	18.248
945.5	18.437
946	18.375
946.5	19.929
947	20.288
947.5	19.137
948	19.247
948.5	18.564
949	18.008
949.5	18.032
950	16.079
950.5	15.634
951	15.916
951.5	14.948
951.7	17.202
951.74	16.542
951.78	15.942
951.82	14.832
951.86	15.651
951.9	15.437
951.94	14.968
951.98	15.531
952	15.043
952.02	15.704
952.06	17.38
952.1	16.126
952.14	15.586
952.5	14.594
953	13.767
953.5	15.898
954	15.17
954.5	14.032
955	15.41
955.5	14.763
956	14.049
956.5	14.213
957	12.809
957.5	14.407
958	16.529
958.5	14.37
959	15.65
