949	0.388816576289351
949.1	0.411771446776203
949.2	0.393373851419833
949.3	0.418045176961423
949.4	0.408586662890409
949.5	0.41407611344782
949.6	0.427259323647935
949.7	0.412751958379205
949.8	0.438683896719198
949.9	0.423069233450331
950	0.450035044586345
950.1	0.441050917160131
950.2	0.457876742161238
950.3	0.462613970110804
950.4	0.467533649091393
950.5	0.486999734821439
950.6	0.492259435724343
950.7	0.510742224611087
950.8	0.518635246899374
950.9	0.555271293503334
951	0.560193467573646
951.1	0.597761985838408
951.2	0.624372817509259
951.3	0.664412507183117
951.4	0.708088767142509
951.5	0.749214047544368
951.6	0.818422590567184
951.7	0.853716892263917
951.8	0.908514192297993
951.9	0.885867373760622
952	0.848013847023943
952.1	0.72516927040723
952.2	0.637062148745043
952.3	0.515998907343891
952.4	0.446741712805217
952.5	0.38607460313489
952.6	0.336941920370181
952.7	0.320237637433337
952.8	0.284515341501595
952.9	0.2890556368417
953	0.265926865509313
953.1	0.269787824779404
953.2	0.261291819572446
953.3	0.25642742721797
953.4	0.26485382283101
953.5	0.252110903223821
953.6	0.264448509583301
953.7	0.25583610611611
953.8	0.262872325385923
953.9	0.259274845878555
954	0.263915374309803
