950.17	42.425
950.27	39.501
950.37	40.611
950.47	40.367
950.57	41.337
950.67	41.032
950.77	42.149
950.87	38.475
950.97	39.285
951.07	39.869
951.17	43.217
951.27	39.209
951.37	36.15
951.47	41.724
951.52	41.847
951.535	39.85
951.55	38.747
951.565	39.063
951.57	39.089
951.58	39.205
951.595	37.855
951.61	37.52
951.625	38.673
951.64	39.952
951.655	42.116
951.67	41.652
951.67	41.624
951.685	39.37
951.7	37.941
951.715	37.405
951.73	38.345
951.745	39.027
951.76	36.952
951.77	36.128
951.775	35.612
951.79	36.392
951.805	38.321
951.82	41.552
951.87	39.575
951.97	39.107
952.07	37.968
952.17	41.621
952.27	37.451
952.37	38.685
952.47	36.246
952.57	42.744
952.67	40.718
952.77	37.334
952.87	37.439
952.97	40.903
953.07	41.442
953.17	37.715
