940	18.28
940.05	12.199
940.1	11.425
940.15	10.716
940.2	9.322
940.25	10.214
940.3	9.884
940.35	9.696
940.4	12.163
940.45	13.568
940.5	16.802
940.55	23.593
940.6	22.774
940.65	30.35
940.7	36.526
940.75	36.792
940.8	37.47
940.85	31.645
940.9	24.873
940.95	21.581
941	16.712
941.05	13.786
941.1	11.021
941.15	9.912
941.2	9.707
941.25	9.132
941.3	9.031
941.35	9.88
941.4	9.356
941.45	11.808
941.5	12.92
941.55	15.644
941.6	20.523
941.65	25.17
941.7	31.223
941.75	34.825
941.8	35.258
941.85	35.031
941.9	26.835
941.95	21.66
942	18.182
942.05	13.546
942.1	11.387
942.15	10.575
942.2	8.847
942.25	9.093
942.3	8.434
942.35	9.169
942.4	10.098
942.45	10.636
942.5	13.368
942.55	15.17
942.6	17.966
942.65	26.523
942.7	30.71
942.75	37.518
942.8	38.816
942.85	33.38
942.9	29.542
942.95	21.899
943	17.259
