951.305	44.633
951.315	45.743
951.325	47.608
951.335	48.165
951.345	47.806
951.355	45.627
951.365	43.839
951.375	42.541
951.385	42.486
951.395	43.279
951.405	44.366
951.415	46.199
951.425	47.003
951.435	46.535
951.445	45.756
951.455	44.837
951.465	45.351
951.475	45.563
951.485	46.86
951.495	47.65
951.505	48.136
