941	42.88
941.02	45.77
941.04	47.84
941.06	44.9
941.08	43.91
941.1	46.5
941.12	48.95
941.14	45.84
941.16	43.6
941.18	44.39
941.2	45.88
941.22	43.99
941.24	43.1
941.26	44.85
941.28	45.66
941.3	44.33
941.32	43.21
941.34	45.16
941.36	46.64
941.38	44.24
941.4	43.19
941.42	46.13
941.44	49.28
941.46	46.49
941.48	43.57
941.5	44.6
941.52	46.58
941.54	44.31
941.56	42
941.58	43.59
941.6	46.27
941.62	45.32
941.64	43.65
941.66	44.97
941.68	46.53
941.7	44.42
941.72	42.58
941.74	44.68
941.76	47.22
941.78	45.71
941.8	43.71
941.82	45.54
941.84	48.44
941.86	46.15
941.88	42.53
941.9	43.24
941.92	45.99
941.94	45.66
941.96	43.39
941.98	44.1
942	45.93
942.02	45.8
942.04	43.35
942.06	43.56
942.08	45.4
942.1	45.08
942.12	43.79
942.14	46.11
942.16	49.33
942.18	48.11
942.2	44.22
942.22	44.15
942.24	46.37
942.26	45.71
942.28	42.77
942.3	43.72
942.32	47.23
942.34	48.22
942.36	44.66
942.38	43.61
942.4	45.08
