940	10.636
940.05	10.911
940.1	10.872
940.15	12.858
940.2	13.358
940.25	18.863
940.3	17.431
940.35	20.328
940.4	20.926
940.45	25.212
940.5	27.962
940.55	32.902
940.6	34.4
940.65	37.799
940.7	33.899
940.75	33.907
940.8	32.967
940.85	28.697
940.9	23.429
940.95	22.216
941	17.856
941.05	14.626
941.1	13.302
941.15	11.618
941.2	11.119
941.25	10.09
941.3	8.971
941.35	9.4
941.4	8.297
941.45	8.677
941.5	9.117
941.55	8.523
941.6	9.889
941.65	10.61
941.7	11.514
941.75	13.049
941.8	13.802
941.85	17.273
941.9	20.799
941.95	23.704
942	29.535
942.05	31.457
942.1	32.489
942.15	33.749
942.2	33.81
942.25	32.925
942.3	27.681
942.35	24.703
942.4	21.3
942.45	17.099
942.5	15.14
942.55	12.828
942.6	10.406
942.65	10.9
942.7	9.467
942.75	9.573
942.8	9.059
942.85	8.414
942.9	8.636
942.95	8.641
943	8.838
