910	4.941
911	5.2
912	5.166
913	6.91
914	9.432
915	9.482
916	11.652
917	14.128
918	14.369
919	12.689
920	11.282
921	9.386
922	7.929
923	6.64
924	5.516
925	4.599
926	4.177
927	4.623
928	4.888
929	4.982
930	5.199
931	5.46
932	6.232
933	8.008
934	11.177
935	12.525
936	15.677
937	21.353
938	21.32
939	23.892
940	21.915
941	17.541
942	15.441
943	11.544
944	9.326
945	8.244
946	6.451
947	5.972
948	4.574
949	3.95
950	3.566
951	1.764
952	1.668
953	8.309
954	10.389
955	10.515
956	11.508
957	12.676
958	17.361
959	18.831
960	17.694
